screen,target_text,profile,status,raw_response,x_pred,y_pred,x_min,y_min,x_max,y_max,score,trials,trial_scores,parse_method,prompt_mode,tree_rows_sent
dialer,ABC,elder_text_heavy,co_present,"[540, 1209]",540,1209,505,1187,574,1231,1,1,1,bracket,tree,92
dialer,3,elder_text_heavy,co_present,"[890, 1135]",890,1135,870,1083,914,1187,1,1,1,bracket,tree,92
dialer,3,elder_text_heavy,co_present,"[893, 1157]",893,1157,870,1083,914,1187,1,1,1,bracket,tree,92
dialer,DEF,elder_text_heavy,co_present,"[883, 1209]",883,1209,861,1187,924,1231,1,1,1,bracket,tree,93
dialer,DEF,elder_text_heavy,co_present,"[893, 1209]",893,1209,861,1187,924,1231,1,1,1,bracket,tree,93
dialer,4,elder_text_heavy,co_present,"[187, 1348]",187,1348,163,1274,210,1378,1,1,1,bracket,tree,92
dialer,4,elder_text_heavy,co_present,"[187, 1348]",187,1348,163,1274,210,1378,1,1,1,bracket,tree,92
dialer,GHI,elder_text_heavy,co_present,"[187, 1400]",187,1400,157,1378,216,1422,1,1,1,bracket,tree,93
dialer,GHI,elder_text_heavy,co_present,"[186, 1400]",186,1400,157,1378,216,1422,1,1,1,bracket,tree,93
dialer,5,elder_text_heavy,co_present,"[540, 1349]",540,1349,516,1274,562,1378,1,1,1,bracket,tree,91
dialer,5,elder_text_heavy,co_present,"[540, 1349]",540,1349,516,1274,562,1378,1,1,1,bracket,tree,91
dialer,JKL,elder_text_heavy,co_present,"[540, 1400]",540,1400,510,1378,569,1422,1,1,1,bracket,tree,89
dialer,JKL,elder_text_heavy,co_present,"[540, 1400]",540,1400,510,1378,569,1422,1,1,1,bracket,tree,89
dialer,6,elder_text_heavy,co_present,"[893, 1349]",893,1349,869,1274,915,1378,1,1,1,bracket,tree,92
dialer,6,elder_text_heavy,co_present,"[892, 1326]",892,1326,869,1274,915,1378,1,1,1,bracket,tree,92
dialer,MNO,elder_text_heavy,co_present,"[893, 1400]",893,1400,852,1378,933,1422,1,1,1,bracket,tree,93
dialer,MNO,elder_text_heavy,co_present,"[893, 1400]",893,1400,852,1378,933,1422,1,1,1,bracket,tree,93
dialer,7,elder_text_heavy,co_present,"[187, 1541]",187,1541,166,1466,208,1570,1,1,1,bracket,tree,92
dialer,7,elder_text_heavy,co_present,"[187, 1518]",187,1518,166,1466,208,1570,1,1,1,bracket,tree,92
dialer,PQRS,elder_text_heavy,co_present,"[172, 1592]",172,1592,142,1570,232,1614,1,1,1,bracket,tree,93
dialer,8,elder_text_heavy,co_present,"[540, 1540]",540,1540,517,1466,562,1570,1,1,1,bracket,tree,83
dialer,PQRS,elder_text_heavy,co_present,"[187, 1592]",187,1592,142,1570,232,1614,1,1,1,bracket,tree,93
dialer,TUV,elder_text_heavy,co_present,"[540, 1592]",540,1592,507,1570,573,1614,1,1,1,bracket,tree,92
dialer,8,elder_text_heavy,co_present,"[540, 1541]",540,1541,517,1466,562,1570,1,1,1,bracket,tree,83
dialer,9,elder_text_heavy,co_present,"[891, 1518]",891,1518,869,1466,915,1570,1,1,1,bracket,tree,92
dialer,TUV,elder_text_heavy,co_present,"[540, 1592]",540,1592,507,1570,573,1614,1,1,1,bracket,tree,92
dialer,9,elder_text_heavy,co_present,"[893, 1541]",893,1541,869,1466,915,1570,1,1,1,bracket,tree,92
dialer,WXYZ,elder_text_heavy,co_present,"[893, 1592]",893,1592,846,1570,939,1614,1,1,1,bracket,tree,93
dialer,∗,elder_text_heavy,co_present,"[187, 1733]",187,1733,168,1654,206,1766,1,1,1,bracket,tree,93
dialer,WXYZ,elder_text_heavy,co_present,"[893, 1592]",893,1592,846,1570,939,1614,1,1,1,bracket,tree,93
dialer,0,elder_text_heavy,co_present,"[540, 1732]",540,1732,512,1658,567,1762,1,1,1,bracket,tree,91
dialer,∗,elder_text_heavy,co_present,"[187, 1733]",187,1733,168,1654,206,1766,1,1,1,bracket,tree,93
dialer,+,elder_text_heavy,co_present,"[540, 1848]",540,1848,529,1762,549,1806,0,1,0,bracket,tree,92
dialer,0,elder_text_heavy,co_present,"[540, 1732]",540,1732,512,1658,567,1762,1,1,1,bracket,tree,91
dialer,#,elder_text_heavy,co_present,"[893, 1733]",893,1733,865,1658,921,1762,1,1,1,bracket,tree,93
dialer,Call,elder_text_heavy,co_present,"[529, 1783]",529,1783,400,1857,681,2004,0,1,0,bracket,tree,94
dialer,Home,elder_text_heavy,co_present,"[136, 2175]",136,2175,118,2147,241,2203,1,1,1,bracket,tree,92
dialer,+,elder_text_heavy,co_present,"[540, 1849]",540,1849,529,1762,549,1806,0,1,0,bracket,tree,92
dialer,#,elder_text_heavy,co_present,"[893, 1733]",893,1733,865,1658,921,1762,1,1,1,bracket,tree,93
dialer,Keypad,elder_text_heavy,co_present,"[540, 2189]",540,2189,461,2147,618,2203,1,1,1,bracket,tree,90
dialer,Call,elder_text_heavy,co_present,"[540, 1763]",540,1763,400,1857,681,2004,0,1,0,bracket,tree,94
dialer,Home,elder_text_heavy,co_present,"[134, 2160]",134,2160,118,2147,241,2203,1,1,1,bracket,tree,92
dialer,Voicemail,elder_text_heavy,co_present,"[860, 2175]",860,2175,800,2147,1000,2203,1,1,1,bracket,tree,92
dialer,Phone Number,elder_zoom_heavy,co_present,"[540, 340]",540,340,168,690,912,855,0,1,0,bracket,tree,93
dialer,Keypad,elder_text_heavy,co_present,"[540, 2168]",540,2168,461,2147,618,2203,1,1,1,bracket,tree,90
dialer,Voicemail,elder_text_heavy,co_present,"[831, 2183]",831,2183,800,2147,1000,2203,1,1,1,bracket,tree,92
dialer,1,elder_zoom_heavy,co_present,"[187, 975]",187,975,168,911,207,1029,1,1,1,bracket,tree,93
dialer,Phone Number,elder_zoom_heavy,co_present,"[540, 360]",540,360,168,690,912,855,0,1,0,bracket,tree,93
dialer,2,elder_zoom_heavy,co_present,"[540, 970]",540,970,514,916,564,1034,1,1,1,bracket,tree,88
dialer,1,elder_zoom_heavy,co_present,"[174, 907]",174,907,168,911,207,1029,1,1,1,bracket,tree,93
dialer,ABC,elder_zoom_heavy,co_present,"[540, 1060]",540,1060,500,1034,579,1085,1,1,1,bracket,tree,95
dialer,2,elder_zoom_heavy,co_present,"[540, 1001]",540,1001,514,916,564,1034,1,1,1,bracket,tree,88
dialer,3,elder_zoom_heavy,co_present,"[892, 975]",892,975,866,916,916,1034,1,1,1,bracket,tree,93
dialer,ABC,elder_zoom_heavy,co_present,"[540, 1060]",540,1060,500,1034,579,1085,1,1,1,bracket,tree,95
dialer,DEF,elder_zoom_heavy,co_present,"[892, 1060]",892,1060,855,1034,928,1085,1,1,1,bracket,tree,95
dialer,3,elder_zoom_heavy,co_present,"[892, 975]",892,975,866,916,916,1034,1,1,1,bracket,tree,93
dialer,4,elder_zoom_heavy,co_present,"[188, 1220]",188,1220,160,1135,214,1253,1,1,1,bracket,tree,93
dialer,GHI,elder_zoom_heavy,co_present,"[188, 1279]",188,1279,154,1253,221,1304,1,1,1,bracket,tree,95
dialer,5,elder_zoom_heavy,co_present,"[540, 1219]",540,1219,514,1135,566,1253,1,1,1,bracket,tree,92
dialer,DEF,elder_zoom_heavy,co_present,"[892, 1060]",892,1060,855,1034,928,1085,1,1,1,bracket,tree,95
dialer,JKL,elder_zoom_heavy,co_present,"[540, 1278]",540,1278,506,1253,574,1304,1,1,1,bracket,tree,92
dialer,4,elder_zoom_heavy,co_present,"[188, 1194]",188,1194,160,1135,214,1253,1,1,1,bracket,tree,93
dialer,6,elder_zoom_heavy,co_present,"[890, 1194]",890,1194,865,1135,918,1253,1,1,1,bracket,tree,93
dialer,GHI,elder_zoom_heavy,co_present,"[187, 1278]",187,1278,154,1253,221,1304,1,1,1,bracket,tree,95
dialer,MNO,elder_zoom_heavy,co_present,"[892, 1279]",892,1279,845,1253,938,1304,1,1,1,bracket,tree,95
dialer,5,elder_zoom_heavy,co_present,"[540, 1219]",540,1219,514,1135,566,1253,1,1,1,bracket,tree,92
dialer,7,elder_zoom_heavy,co_present,"[188, 1439]",188,1439,163,1354,211,1472,1,1,1,bracket,tree,93
dialer,PQRS,elder_zoom_heavy,co_present,"[188, 1498]",188,1498,136,1472,239,1523,1,1,1,bracket,tree,95
dialer,JKL,elder_zoom_heavy,co_present,"[540, 1279]",540,1279,506,1253,574,1304,1,1,1,bracket,tree,92
dialer,8,elder_zoom_heavy,co_present,"[540, 1413]",540,1413,514,1354,565,1472,1,1,1,bracket,tree,87
dialer,6,elder_zoom_heavy,co_present,"[891, 1194]",891,1194,865,1135,918,1253,1,1,1,bracket,tree,93
dialer,TUV,elder_zoom_heavy,co_present,"[540, 1498]",540,1498,502,1472,577,1523,1,1,1,bracket,tree,95
dialer,MNO,elder_zoom_heavy,co_present,"[892, 1279]",892,1279,845,1253,938,1304,1,1,1,bracket,tree,95
dialer,9,elder_zoom_heavy,co_present,"[892, 1413]",892,1413,865,1354,918,1472,1,1,1,bracket,tree,93
dialer,7,elder_zoom_heavy,co_present,"[188, 1439]",188,1439,163,1354,211,1472,1,1,1,bracket,tree,93
dialer,WXYZ,elder_zoom_heavy,co_present,"[892, 1498]",892,1498,839,1472,945,1523,1,1,1,bracket,tree,95
dialer,∗,elder_zoom_heavy,co_present,"[188, 1657]",188,1657,166,1568,209,1696,1,1,1,bracket,tree,93
dialer,PQRS,elder_zoom_heavy,co_present,"[188, 1498]",188,1498,136,1472,239,1523,1,1,1,bracket,tree,95
dialer,0,elder_zoom_heavy,co_present,"[540, 1658]",540,1658,508,1573,571,1691,1,1,1,bracket,tree,92
dialer,8,elder_zoom_heavy,co_present,"[540, 1413]",540,1413,514,1354,565,1472,1,1,1,bracket,tree,87
dialer,+,elder_zoom_heavy,co_present,"[540, 1710]",540,1710,528,1691,551,1742,1,1,1,bracket,tree,95
dialer,TUV,elder_zoom_heavy,co_present,"[540, 1498]",540,1498,502,1472,577,1523,1,1,1,bracket,tree,95
dialer,#,elder_zoom_heavy,co_present,"[892, 1658]",892,1658,860,1573,924,1691,1,1,1,bracket,tree,93
dialer,9,elder_zoom_heavy,co_present,"[892, 1439]",892,1439,865,1354,918,1472,1,1,1,bracket,tree,93
dialer,Call,elder_zoom_heavy,co_present,"[551, 1790]",551,1790,396,1800,684,1968,1,1,1,bracket,tree,94
dialer,WXYZ,elder_zoom_heavy,co_present,"[892, 1498]",892,1498,839,1472,945,1523,1,1,1,bracket,tree,95
dialer,Home,elder_zoom_heavy,co_present,"[144, 2168]",144,2168,129,2130,230,2178,1,1,1,bracket,tree,92
dialer,∗,elder_zoom_heavy,co_present,"[188, 1657]",188,1657,166,1568,209,1696,1,1,1,bracket,tree,93
dialer,Keypad,elder_zoom_heavy,co_present,"[540, 2148]",540,2148,475,2130,605,2178,1,1,1,bracket,tree,91
dialer,0,elder_zoom_heavy,co_present,"[540, 1658]",540,1658,508,1573,571,1691,1,1,1,bracket,tree,92
dialer,Voicemail,elder_zoom_heavy,co_present,"[846, 2146]",846,2146,817,2130,982,2178,1,1,1,bracket,tree,92
dialer,Phone Number,elder_combo_max,co_present,"[540, 275]",540,275,182,518,898,697,0,1,0,bracket,tree,93
dialer,+,elder_zoom_heavy,co_present,"[540, 1710]",540,1710,528,1691,551,1742,1,1,1,bracket,tree,95
dialer,#,elder_zoom_heavy,co_present,"[892, 1658]",892,1658,860,1573,924,1691,1,1,1,bracket,tree,93
dialer,1,elder_combo_max,co_present,"[177, 772]",177,772,167,758,209,885,1,1,1,bracket,tree,93
dialer,Call,elder_zoom_heavy,co_present,"[592, 1755]",592,1755,396,1800,684,1968,0,1,0,bracket,tree,94
dialer,2,elder_combo_max,co_present,"[540, 822]",540,822,513,764,566,891,1,1,1,bracket,tree,90
dialer,Home,elder_zoom_heavy,co_present,"[146, 2178]",146,2178,129,2130,230,2178,1,1,1,bracket,tree,92
dialer,Keypad,elder_zoom_heavy,co_present,"[540, 2128]",540,2128,475,2130,605,2178,1,1,1,bracket,tree,91
dialer,ABC,elder_combo_max,co_present,"[540, 918]",540,918,497,891,582,945,1,1,1,bracket,tree,93
dialer,Voicemail,elder_zoom_heavy,co_present,"[870, 2154]",870,2154,817,2130,982,2178,1,1,1,bracket,tree,92
dialer,Phone Number,elder_combo_max,co_present,"[540, 282]",540,282,182,518,898,697,0,1,0,bracket,tree,93
dialer,3,elder_combo_max,co_present,"[891, 828]",891,828,863,764,917,891,1,1,1,bracket,tree,93
dialer,1,elder_combo_max,co_present,"[176, 784]",176,784,167,758,209,885,1,1,1,bracket,tree,93
dialer,DEF,elder_combo_max,co_present,"[891, 918]",891,918,851,891,930,945,1,1,1,bracket,tree,95
dialer,2,elder_combo_max,co_present,"[540, 842]",540,842,513,764,566,891,1,1,1,bracket,tree,90
dialer,4,elder_combo_max,co_present,"[177, 1064]",177,1064,159,1001,217,1128,1,1,1,bracket,tree,93
dialer,GHI,elder_combo_max,co_present,"[188, 1166]",188,1166,152,1128,225,1182,1,1,1,bracket,tree,95
dialer,ABC,elder_combo_max,co_present,"[540, 918]",540,918,497,891,582,945,1,1,1,bracket,tree,93
dialer,5,elder_combo_max,co_present,"[540, 1092]",540,1092,511,1001,567,1128,1,1,1,bracket,tree,92
dialer,3,elder_combo_max,co_present,"[891, 828]",891,828,863,764,917,891,1,1,1,bracket,tree,93
dialer,JKL,elder_combo_max,co_present,"[540, 1155]",540,1155,503,1128,575,1182,1,1,1,bracket,tree,95
dialer,DEF,elder_combo_max,co_present,"[891, 918]",891,918,851,891,930,945,1,1,1,bracket,tree,95
dialer,6,elder_combo_max,co_present,"[890, 1065]",890,1065,862,1001,919,1128,1,1,1,bracket,tree,93
dialer,4,elder_combo_max,co_present,"[188, 1065]",188,1065,159,1001,217,1128,1,1,1,bracket,tree,93
dialer,MNO,elder_combo_max,co_present,"[891, 1155]",891,1155,841,1128,940,1182,1,1,1,bracket,tree,95
dialer,GHI,elder_combo_max,co_present,"[189, 1155]",189,1155,152,1128,225,1182,1,1,1,bracket,tree,95
dialer,7,elder_combo_max,co_present,"[188, 1302]",188,1302,162,1238,214,1365,1,1,1,bracket,tree,93
dialer,PQRS,elder_combo_max,co_present,"[189, 1392]",189,1392,133,1365,244,1419,1,1,1,bracket,tree,95
dialer,5,elder_combo_max,co_present,"[539, 1065]",539,1065,511,1001,567,1128,1,1,1,bracket,tree,92
dialer,8,elder_combo_max,co_present,"[540, 1302]",540,1302,511,1238,566,1365,1,1,1,bracket,tree,87
dialer,JKL,elder_combo_max,co_present,"[540, 1155]",540,1155,503,1128,575,1182,1,1,1,bracket,tree,95
dialer,TUV,elder_combo_max,co_present,"[539, 1392]",539,1392,499,1365,579,1419,1,1,1,bracket,tree,95
dialer,6,elder_combo_max,co_present,"[891, 1065]",891,1065,862,1001,919,1128,1,1,1,bracket,tree,93
dialer,MNO,elder_combo_max,co_present,"[891, 1155]",891,1155,841,1128,940,1182,1,1,1,bracket,tree,95
dialer,9,elder_combo_max,co_present,"[892, 1302]",892,1302,862,1238,919,1365,1,1,1,bracket,tree,93
dialer,7,elder_combo_max,co_present,"[188, 1302]",188,1302,162,1238,214,1365,1,1,1,bracket,tree,93
dialer,PQRS,elder_combo_max,co_present,"[188, 1392]",188,1392,133,1365,244,1419,1,1,1,bracket,tree,95
dialer,WXYZ,elder_combo_max,co_present,"[891, 1392]",891,1392,834,1365,947,1419,1,1,1,bracket,tree,95
dialer,8,elder_combo_max,co_present,"[540, 1329]",540,1329,511,1238,566,1365,1,1,1,bracket,tree,87
dialer,∗,elder_combo_max,co_present,"[189, 1566]",189,1566,165,1470,212,1608,1,1,1,bracket,tree,93
dialer,0,elder_combo_max,co_present,"[540, 1566]",540,1566,506,1475,573,1602,1,1,1,bracket,tree,92
dialer,TUV,elder_combo_max,co_present,"[539, 1392]",539,1392,499,1365,579,1419,1,1,1,bracket,tree,95
dialer,+,elder_combo_max,co_present,"[540, 1540]",540,1540,527,1602,552,1656,0,1,0,bracket,tree,95
dialer,9,elder_combo_max,co_present,"[897, 1320]",897,1320,862,1238,919,1365,1,1,1,bracket,tree,93
dialer,#,elder_combo_max,co_present,"[891, 1566]",891,1566,856,1475,925,1602,1,1,1,bracket,tree,93
dialer,WXYZ,elder_combo_max,co_present,"[891, 1392]",891,1392,834,1365,947,1419,1,1,1,bracket,tree,95
dialer,Call,elder_combo_max,co_present,"[594, 1707]",594,1707,360,1721,720,1903,0,1,0,bracket,tree,94
dialer,∗,elder_combo_max,co_present,"[176, 1453]",176,1453,165,1470,212,1608,1,1,1,bracket,tree,93
dialer,Home,elder_combo_max,co_present,"[140, 2122]",140,2122,93,2079,266,2157,1,1,1,bracket,tree,92
dialer,Keypad,elder_combo_max,co_present,"[540, 2119]",540,2119,429,2079,651,2157,1,1,1,bracket,tree,91
dialer,0,elder_combo_max,co_present,"[540, 1566]",540,1566,506,1475,573,1602,1,1,1,bracket,tree,92
dialer,Voicemail,elder_combo_max,co_present,"[862, 2125]",862,2125,757,2079,1042,2157,1,1,1,bracket,tree,92
dialer,+,elder_combo_max,co_present,"[540, 1543]",540,1543,527,1602,552,1656,0,1,0,bracket,tree,95
dialer,#,elder_combo_max,co_present,"[891, 1566]",891,1566,856,1475,925,1602,1,1,1,bracket,tree,93
dialer,Phone Number,elder_combo_mid,co_present,"[540, 564]",540,564,168,671,912,836,0,1,0,bracket,tree,93
dialer,Call,elder_combo_max,co_present,"[584, 1701]",584,1701,360,1721,720,1903,0,1,0,bracket,tree,94
dialer,1,elder_combo_mid,co_present,"[176, 944]",176,944,168,892,207,1010,1,1,1,bracket,tree,93
dialer,Home,elder_combo_max,co_present,"[169, 2109]",169,2109,93,2079,266,2157,1,1,1,bracket,tree,92
dialer,2,elder_combo_mid,co_present,"[540, 982]",540,982,514,897,564,1015,1,1,1,bracket,tree,88
dialer,Keypad,elder_combo_max,co_present,"[510, 2120]",510,2120,429,2079,651,2157,1,1,1,bracket,tree,91
dialer,ABC,elder_combo_mid,co_present,"[540, 1040]",540,1040,500,1015,579,1066,1,1,1,bracket,tree,93
dialer,Voicemail,elder_combo_max,co_present,"[853, 2115]",853,2115,757,2079,1042,2157,1,1,1,bracket,tree,92
dialer,Phone Number,elder_combo_mid,co_present,"[540, 749]",540,749,168,671,912,836,1,1,1,bracket,tree,93
dialer,3,elder_combo_mid,co_present,"[892, 982]",892,982,866,897,916,1015,1,1,1,bracket,tree,93
dialer,1,elder_combo_mid,co_present,"[176, 956]",176,956,168,892,207,1010,1,1,1,bracket,tree,93
dialer,DEF,elder_combo_mid,co_present,"[892, 1041]",892,1041,855,1015,928,1066,1,1,1,bracket,tree,95
dialer,2,elder_combo_mid,co_present,"[540, 982]",540,982,514,897,564,1015,1,1,1,bracket,tree,88
dialer,4,elder_combo_mid,co_present,"[188, 1201]",188,1201,160,1116,214,1234,1,1,1,bracket,tree,93
dialer,ABC,elder_combo_mid,co_present,"[540, 1041]",540,1041,500,1015,579,1066,1,1,1,bracket,tree,93
dialer,GHI,elder_combo_mid,co_present,"[187, 1260]",187,1260,154,1234,221,1285,1,1,1,bracket,tree,95
dialer,3,elder_combo_mid,co_present,"[892, 981]",892,981,866,897,916,1015,1,1,1,bracket,tree,93
dialer,5,elder_combo_mid,co_present,"[540, 1201]",540,1201,514,1116,566,1234,1,1,1,bracket,tree,92
dialer,JKL,elder_combo_mid,co_present,"[540, 1260]",540,1260,506,1234,574,1285,1,1,1,bracket,tree,92
dialer,DEF,elder_combo_mid,co_present,"[892, 1041]",892,1041,855,1015,928,1066,1,1,1,bracket,tree,95
dialer,6,elder_combo_mid,co_present,"[891, 1175]",891,1175,865,1116,918,1234,1,1,1,bracket,tree,93
dialer,MNO,elder_combo_mid,co_present,"[892, 1260]",892,1260,845,1234,938,1285,1,1,1,bracket,tree,95
dialer,4,elder_combo_mid,co_present,"[188, 1201]",188,1201,160,1116,214,1234,1,1,1,bracket,tree,93
dialer,7,elder_combo_mid,co_present,"[188, 1420]",188,1420,163,1335,211,1453,1,1,1,bracket,tree,93
dialer,GHI,elder_combo_mid,co_present,"[188, 1260]",188,1260,154,1234,221,1285,1,1,1,bracket,tree,95
dialer,PQRS,elder_combo_mid,co_present,"[187, 1478]",187,1478,136,1453,239,1504,1,1,1,bracket,tree,95
dialer,5,elder_combo_mid,co_present,"[540, 1175]",540,1175,514,1116,566,1234,1,1,1,bracket,tree,92
dialer,JKL,elder_combo_mid,co_present,"[540, 1260]",540,1260,506,1234,574,1285,1,1,1,bracket,tree,92
dialer,8,elder_combo_mid,co_present,"[540, 1394]",540,1394,514,1335,565,1453,1,1,1,bracket,tree,87
dialer,6,elder_combo_mid,co_present,"[892, 1175]",892,1175,865,1116,918,1234,1,1,1,bracket,tree,93
dialer,TUV,elder_combo_mid,co_present,"[540, 1479]",540,1479,502,1453,577,1504,1,1,1,bracket,tree,95
dialer,MNO,elder_combo_mid,co_present,"[892, 1260]",892,1260,845,1234,938,1285,1,1,1,bracket,tree,95
dialer,9,elder_combo_mid,co_present,"[892, 1394]",892,1394,865,1335,918,1453,1,1,1,bracket,tree,93
dialer,7,elder_combo_mid,co_present,"[188, 1420]",188,1420,163,1335,211,1453,1,1,1,bracket,tree,93
dialer,WXYZ,elder_combo_mid,co_present,"[892, 1478]",892,1478,839,1453,945,1504,1,1,1,bracket,tree,95
dialer,∗,elder_combo_mid,co_present,"[173, 1518]",173,1518,166,1549,209,1677,0,1,0,bracket,tree,93
dialer,PQRS,elder_combo_mid,co_present,"[188, 1479]",188,1479,136,1453,239,1504,1,1,1,bracket,tree,95
dialer,0,elder_combo_mid,co_present,"[540, 1602]",540,1602,508,1554,571,1672,1,1,1,bracket,tree,92
dialer,+,elder_combo_mid,co_present,"[540, 1711]",540,1711,528,1672,551,1723,1,1,1,bracket,tree,95
dialer,#,elder_combo_mid,co_present,"[892, 1639]",892,1639,860,1554,924,1672,1,1,1,bracket,tree,93
dialer,8,elder_combo_mid,co_present,"[540, 1394]",540,1394,514,1335,565,1453,1,1,1,bracket,tree,87
dialer,Call,elder_combo_mid,co_present,"[543, 1724]",543,1724,377,1781,704,1949,0,1,0,bracket,tree,94
dialer,TUV,elder_combo_mid,co_present,"[540, 1479]",540,1479,502,1453,577,1504,1,1,1,bracket,tree,95
dialer,9,elder_combo_mid,co_present,"[892, 1394]",892,1394,865,1335,918,1453,1,1,1,bracket,tree,93
dialer,Home,elder_combo_mid,co_present,"[180, 2145]",180,2145,104,2111,255,2178,1,1,1,bracket,tree,92
dialer,Keypad,elder_combo_mid,co_present,"[540, 2127]",540,2127,443,2111,637,2178,1,1,1,bracket,tree,91
dialer,WXYZ,elder_combo_mid,co_present,"[892, 1478]",892,1478,839,1453,945,1504,1,1,1,bracket,tree,95
dialer,Voicemail,elder_combo_mid,co_present,"[900, 2140]",900,2140,776,2111,1024,2178,1,1,1,bracket,tree,92
dialer,∗,elder_combo_mid,co_present,"[188, 1613]",188,1613,166,1549,209,1677,1,1,1,bracket,tree,93
dialer,Phone Number,colorblind_deuteranomaly,co_present,"[540, 846]",540,846,147,900,933,1044,0,1,0,bracket,tree,89
dialer,1,colorblind_deuteranomaly,co_present,"[187, 1171]",187,1171,169,1093,203,1197,1,1,1,bracket,tree,92
dialer,2,colorblind_deuteranomaly,co_present,"[540, 1171]",540,1171,518,1097,561,1201,1,1,1,bracket,tree,91
dialer,0,elder_combo_mid,co_present,"[540, 1613]",540,1613,508,1554,571,1672,1,1,1,bracket,tree,92
dialer,+,elder_combo_mid,co_present,"[540, 1711]",540,1711,528,1672,551,1723,1,1,1,bracket,tree,95
dialer,ABC,colorblind_deuteranomaly,co_present,"[540, 1223]",540,1223,505,1201,574,1245,1,1,1,bracket,tree,92
dialer,#,elder_combo_mid,co_present,"[892, 1638]",892,1638,860,1554,924,1672,1,1,1,bracket,tree,93
dialer,3,colorblind_deuteranomaly,co_present,"[893, 1171]",893,1171,870,1097,914,1201,1,1,1,bracket,tree,92
dialer,Call,elder_combo_mid,co_present,"[561, 1746]",561,1746,377,1781,704,1949,0,1,0,bracket,tree,94
dialer,DEF,colorblind_deuteranomaly,co_present,"[892, 1223]",892,1223,861,1201,924,1245,1,1,1,bracket,tree,93
dialer,Home,elder_combo_mid,co_present,"[135, 2141]",135,2141,104,2111,255,2178,1,1,1,bracket,tree,92
dialer,4,colorblind_deuteranomaly,co_present,"[187, 1362]",187,1362,163,1288,210,1392,1,1,1,bracket,tree,92
dialer,Keypad,elder_combo_mid,co_present,"[540, 2145]",540,2145,443,2111,637,2178,1,1,1,bracket,tree,91
dialer,Voicemail,elder_combo_mid,co_present,"[839, 2128]",839,2128,776,2111,1024,2178,1,1,1,bracket,tree,92
dialer,GHI,colorblind_deuteranomaly,co_present,"[187, 1414]",187,1414,157,1392,216,1436,1,1,1,bracket,tree,93
dialer,5,colorblind_deuteranomaly,co_present,"[540, 1363]",540,1363,516,1288,562,1392,1,1,1,bracket,tree,91
dialer,Phone Number,colorblind_deuteranomaly,co_present,"[194, 891]",194,891,147,900,933,1044,1,1,1,bracket,tree,89
dialer,JKL,colorblind_deuteranomaly,co_present,"[540, 1414]",540,1414,510,1392,569,1436,1,1,1,bracket,tree,89
dialer,1,colorblind_deuteranomaly,co_present,"[172, 1149]",172,1149,169,1093,203,1197,1,1,1,bracket,tree,92
dialer,6,colorblind_deuteranomaly,co_present,"[893, 1363]",893,1363,869,1288,915,1392,1,1,1,bracket,tree,92
dialer,2,colorblind_deuteranomaly,co_present,"[540, 1147]",540,1147,518,1097,561,1201,1,1,1,bracket,tree,91
dialer,MNO,colorblind_deuteranomaly,co_present,"[892, 1414]",892,1414,852,1392,933,1436,1,1,1,bracket,tree,93
dialer,7,colorblind_deuteranomaly,co_present,"[187, 1555]",187,1555,166,1480,208,1584,1,1,1,bracket,tree,92
dialer,ABC,colorblind_deuteranomaly,co_present,"[540, 1223]",540,1223,505,1201,574,1245,1,1,1,bracket,tree,92
dialer,PQRS,colorblind_deuteranomaly,co_present,"[175, 1606]",175,1606,142,1584,232,1628,1,1,1,bracket,tree,93
dialer,3,colorblind_deuteranomaly,co_present,"[893, 1171]",893,1171,870,1097,914,1201,1,1,1,bracket,tree,92
dialer,8,colorblind_deuteranomaly,co_present,"[540, 1532]",540,1532,517,1480,562,1584,1,1,1,bracket,tree,83
dialer,DEF,colorblind_deuteranomaly,co_present,"[893, 1223]",893,1223,861,1201,924,1245,1,1,1,bracket,tree,93
dialer,4,colorblind_deuteranomaly,co_present,"[187, 1362]",187,1362,163,1288,210,1392,1,1,1,bracket,tree,92
dialer,TUV,colorblind_deuteranomaly,co_present,"[540, 1606]",540,1606,507,1584,573,1628,1,1,1,bracket,tree,92
dialer,9,colorblind_deuteranomaly,co_present,"[893, 1555]",893,1555,869,1480,915,1584,1,1,1,bracket,tree,92
dialer,GHI,colorblind_deuteranomaly,co_present,"[176, 1414]",176,1414,157,1392,216,1436,1,1,1,bracket,tree,93
dialer,5,colorblind_deuteranomaly,co_present,"[540, 1363]",540,1363,516,1288,562,1392,1,1,1,bracket,tree,91
dialer,JKL,colorblind_deuteranomaly,co_present,"[540, 1419]",540,1419,510,1392,569,1436,1,1,1,bracket,tree,89
dialer,WXYZ,colorblind_deuteranomaly,co_present,"[893, 1606]",893,1606,846,1584,939,1628,1,1,1,bracket,tree,93
dialer,6,colorblind_deuteranomaly,co_present,"[893, 1363]",893,1363,869,1288,915,1392,1,1,1,bracket,tree,92
dialer,∗,colorblind_deuteranomaly,co_present,"[187, 1747]",187,1747,168,1668,206,1780,1,1,1,bracket,tree,93
dialer,MNO,colorblind_deuteranomaly,co_present,"[893, 1414]",893,1414,852,1392,933,1436,1,1,1,bracket,tree,93
dialer,0,colorblind_deuteranomaly,co_present,"[540, 1747]",540,1747,512,1672,567,1776,1,1,1,bracket,tree,91
