screen,target_text,profile,status,raw_response,x_pred,y_pred,x_min,y_min,x_max,y_max,score,trials,trial_scores,parse_method,prompt_mode,tree_rows_sent
dialer,TUV,colorblind_deuteranomaly,co_present,"[540, 1605]",540,1605,507,1584,573,1628,1,1,1,bracket,tree,92
dialer,9,colorblind_deuteranomaly,co_present,"[893, 1548]",893,1548,869,1480,915,1584,1,1,1,bracket,tree,92
dialer,WXYZ,colorblind_deuteranomaly,co_present,"[893, 1604]",893,1604,846,1584,939,1628,1,1,1,bracket,tree,93
dialer,∗,colorblind_deuteranomaly,co_present,"[187, 1728]",187,1728,168,1668,206,1780,1,1,1,bracket,tree,93
dialer,0,colorblind_deuteranomaly,co_present,"[540, 1748]",540,1748,512,1672,567,1776,1,1,1,bracket,tree,91
dialer,+,colorblind_deuteranomaly,co_present,"[540, 1802]",540,1802,529,1776,549,1820,1,1,1,bracket,tree,92
dialer,#,colorblind_deuteranomaly,co_present,"[893, 1747]",893,1747,865,1672,921,1776,1,1,1,bracket,tree,93
dialer,Call,colorblind_deuteranomaly,co_present,"[581, 1943]",581,1943,414,1871,666,2018,1,1,1,bracket,tree,94
dialer,Home,colorblind_deuteranomaly,co_present,"[180, 2191]",180,2191,135,2161,224,2203,1,1,1,bracket,tree,92
dialer,Keypad,colorblind_deuteranomaly,co_present,"[540, 2194]",540,2194,481,2161,597,2203,1,1,1,bracket,tree,90
dialer,Voicemail,colorblind_deuteranomaly,co_present,"[898, 2188]",898,2188,826,2161,972,2203,1,1,1,bracket,tree,92
gmail,Primary,baseline,co_present,"[108, 252]",108,252,42,226,175,279,1,1,1,bracket,tree,99
gmail,Tap a sender image to select that conversation.,baseline,co_present,"[487, 400]",487,400,210,307,773,494,1,1,1,bracket,tree,96
gmail,Dismiss,baseline,co_present,"[901, 400]",901,400,786,330,1017,470,1,1,1,bracket,tree,99
gmail,Welcome to your new Inbox,baseline,co_present,"[347, 589]",347,589,63,559,1017,622,1,1,1,bracket,tree,99
gmail,Mail categories group messages of the same type for reading all at once. You can enable and disable categories in settings. Learn more,baseline,co_present,"[480, 716]",480,716,63,633,1017,799,1,1,1,bracket,tree,97
gmail,Social,baseline,co_present,"[231, 893]",231,893,179,864,909,924,1,1,1,bracket,tree,94
gmail,Promotions,baseline,co_present,"[284, 997]",284,997,179,969,909,1029,1,1,1,bracket,tree,95
gmail,OK,baseline,co_present,"[132, 1126]",132,1126,42,1063,221,1191,1,1,1,bracket,tree,99
gmail,Change categories,baseline,co_present,"[470, 1126]",470,1126,242,1063,666,1191,1,1,1,bracket,tree,97
gmail,", , , Anthropic, , Your secure link to Claude.ai is here | 2026-07-29 13:51:10, , Sign in to Claude.ai Click the button below to finish signing in. This link expires in 10 minutes. Sign in If you didn't request this email, you can safely ignore it. Need a hand? Contact Anthropic, , ,  at 1:51 PM",baseline,co_present,"[540, 1360]",540,1360,21,1235,1059,1482,1,1,1,bracket,tree,92
gmail,1:51 PM,baseline,co_present,"[964, 1307]",964,1307,890,1287,1017,1327,1,1,1,bracket,tree,99
gmail,Your secure link to Claude.ai is here | 2026-07-29 13:51:10,baseline,co_present,"[550, 1366]",550,1366,210,1338,933,1385,1,1,1,bracket,tree,97
gmail,", , , Anthropic, , Your secure link to Claude.ai is here | 2026-07-29 12:26:58, , Sign in to Claude.ai Click the button below to finish signing in. This link expires in 10 minutes. Sign in If you didn't request this email, you can safely ignore it. Need a hand? Contact Anthropic, , ,  at 12:26 PM",baseline,co_present,"[540, 1609]",540,1609,21,1486,1059,1733,1,1,1,bracket,tree,92
gmail,12:26 PM,baseline,co_present,"[953, 1558]",953,1558,869,1538,1017,1578,1,1,1,bracket,tree,99
gmail,Your secure link to Claude.ai is here | 2026-07-29 12:26:58,baseline,co_present,"[572, 1612]",572,1612,210,1589,933,1636,1,1,1,bracket,tree,97
gmail,"Unread, , , Claude Team, , Welcome to Claude Code, , Ship your first commit in 5 minutes. ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏, , ,  on Jul 28",baseline,co_present,"[540, 1860]",540,1860,21,1737,1059,1984,1,1,1,bracket,tree,89
gmail,Claude Team,baseline,co_present,"[358, 1805]",358,1805,210,1779,861,1832,1,1,1,bracket,tree,96
gmail,Welcome to Claude Code,baseline,co_present,"[523, 1862]",523,1862,210,1840,933,1887,1,1,1,bracket,tree,96
gmail,Ship your first commit in 5 minutes. ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏,baseline,co_present,"[540, 1861]",540,1861,210,1895,933,1942,0,1,0,bracket,tree,98
gmail,", , , Anthropic, , Claude.ai의 보안 링크가 도착했습니다 | 2026-07-28 14:51:39, , Claude.ai에 로그인 아래 버튼을 클릭하여 로그인을 완료하세요. 이 링크는 10분 후에 만료됩니다. 로그인 이 이메일을 요청하지 않으셨다면 무시하셔도 됩니다. 도움이 필요하신가요? Anthropic 지원팀에 문의하세요. Anthropic, PBC 548 Market St, PMB 90375, San Francisco, CA 94104 도움말 · 개인정보, , ,  on Jul 28",baseline,co_present,"[540, 2111]",540,2111,21,1988,1059,2249,1,1,1,bracket,tree,72
gmail,Claude.ai의 보안 링크가 도착했습니다 | 2026-07-28 14:51:39,baseline,co_present,"[572, 2180]",572,2180,210,2091,933,2145,0,1,0,bracket,tree,85
gmail,"Claude.ai에 로그인 아래 버튼을 클릭하여 로그인을 완료하세요. 이 링크는 10분 후에 만료됩니다. 로그인 이 이메일을 요청하지 않으셨다면 무시하셔도 됩니다. 도움이 필요하신가요? Anthropic 지원팀에 문의하세요. Anthropic, PBC 548 Market St, PMB 90375, San Francisco, CA 94104 도움말 · 개인정보",baseline,co_present,"[572, 2177]",572,2177,210,2153,933,2207,1,1,1,bracket,tree,85
gmail,Compose,baseline,co_present,"[854, 1980]",854,1980,662,1904,1017,2051,1,1,1,bracket,tree,97
gmail,Primary,elder_text_heavy,co_present,"[140, 251]",140,251,42,214,236,291,1,1,1,bracket,tree,88
gmail,Tap a sender image to select that conversation.,elder_text_heavy,co_present,"[450, 458]",450,458,210,307,729,606,1,1,1,bracket,tree,85
gmail,Dismiss,elder_text_heavy,co_present,"[881, 456]",881,456,742,374,1017,539,1,1,1,bracket,tree,88
gmail,Welcome to your new Inbox,elder_text_heavy,co_present,"[414, 714]",414,714,63,671,1017,757,1,1,1,bracket,tree,88
gmail,Mail categories group messages of the same type for reading all at once. You can enable and disable categories in settings. Learn more,elder_text_heavy,co_present,"[540, 920]",540,920,63,768,1017,1074,1,1,1,bracket,tree,83
gmail,Social,elder_text_heavy,co_present,"[259, 1170]",259,1170,179,1126,909,1213,1,1,1,bracket,tree,85
gmail,Promotions,elder_text_heavy,co_present,"[365, 1271]",365,1271,179,1231,909,1318,1,1,1,bracket,tree,87
gmail,OK,elder_text_heavy,co_present,"[132, 1413]",132,1413,42,1338,221,1491,1,1,1,bracket,tree,88
gmail,Change categories,elder_text_heavy,co_present,"[535, 1414]",535,1414,242,1338,822,1491,1,1,1,bracket,tree,87
gmail,", , , Anthropic, , Your secure link to Claude.ai is here | 2026-07-29 13:51:10, , Sign in to Claude.ai Click the button below to finish signing in. This link expires in 10 minutes. Sign in If you didn't request this email, you can safely ignore it. Need a hand? Contact Anthropic, , ,  at 1:51 PM",elder_text_heavy,co_present,"[540, 1688]",540,1688,21,1535,1059,1840,1,1,1,bracket,tree,80
gmail,1:51 PM,elder_text_heavy,co_present,"[941, 1615]",941,1615,850,1589,1017,1645,1,1,1,bracket,tree,88
gmail,Your secure link to Claude.ai is here | 2026-07-29 13:51:10,elder_text_heavy,co_present,"[571, 1690]",571,1690,210,1656,933,1723,1,1,1,bracket,tree,86
gmail,", , , Anthropic, , Your secure link to Claude.ai is here | 2026-07-29 12:26:58, , Sign in to Claude.ai Click the button below to finish signing in. This link expires in 10 minutes. Sign in If you didn't request this email, you can safely ignore it. Need a hand? Contact Anthropic, , ,  at 12:26 PM",elder_text_heavy,co_present,"[540, 1997]",540,1997,21,1844,1059,2149,1,1,1,bracket,tree,79
gmail,12:26 PM,elder_text_heavy,co_present,"[934, 1926]",934,1926,821,1898,1017,1954,1,1,1,bracket,tree,88
gmail,Your secure link to Claude.ai is here | 2026-07-29 12:26:58,elder_text_heavy,co_present,"[572, 1999]",572,1999,210,1965,933,2032,1,1,1,bracket,tree,85
gmail,"Unread, , , Claude Team, , Welcome to Claude Code, , Ship your first commit in 5 minutes. ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏, , ,  on Jul 28",elder_text_heavy,co_present,"[540, 2150]",540,2150,21,2153,1059,2282,1,1,1,bracket,tree,63
gmail,Claude Team,elder_text_heavy,off_frame,,,,210,2195,828,2266,,0,,,tree,0
gmail,Welcome to Claude Code,elder_text_heavy,off_screen,,,,,,,,,0,,,tree,0
gmail,Ship your first commit in 5 minutes. ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏,elder_text_heavy,off_screen,,,,,,,,,0,,,tree,0
gmail,", , , Anthropic, , Claude.ai의 보안 링크가 도착했습니다 | 2026-07-28 14:51:39, , Claude.ai에 로그인 아래 버튼을 클릭하여 로그인을 완료하세요. 이 링크는 10분 후에 만료됩니다. 로그인 이 이메일을 요청하지 않으셨다면 무시하셔도 됩니다. 도움이 필요하신가요? Anthropic 지원팀에 문의하세요. Anthropic, PBC 548 Market St, PMB 90375, San Francisco, CA 94104 도움말 · 개인정보, , ,  on Jul 28",elder_text_heavy,off_screen,,,,,,,,,0,,,tree,0
gmail,Claude.ai의 보안 링크가 도착했습니다 | 2026-07-28 14:51:39,elder_text_heavy,off_screen,,,,,,,,,0,,,tree,0
gmail,"Claude.ai에 로그인 아래 버튼을 클릭하여 로그인을 완료하세요. 이 링크는 10분 후에 만료됩니다. 로그인 이 이메일을 요청하지 않으셨다면 무시하셔도 됩니다. 도움이 필요하신가요? Anthropic 지원팀에 문의하세요. Anthropic, PBC 548 Market St, PMB 90375, San Francisco, CA 94104 도움말 · 개인정보",elder_text_heavy,off_screen,,,,,,,,,0,,,tree,0
gmail,Compose,elder_text_heavy,co_present,"[812, 1978]",812,1978,594,1898,1017,2051,1,1,1,bracket,tree,86
gmail,Primary,elder_zoom_heavy,co_present,"[120, 286]",120,286,48,258,201,318,1,1,1,bracket,tree,91
gmail,Tap a sender image to select that conversation.,elder_zoom_heavy,co_present,"[497, 462]",497,462,240,351,729,564,1,1,1,bracket,tree,88
gmail,Dismiss,elder_zoom_heavy,co_present,"[878, 457]",878,457,744,378,1008,537,1,1,1,bracket,tree,91
gmail,Welcome to your new Inbox,elder_zoom_heavy,co_present,"[381, 674]",381,674,72,639,1008,711,1,1,1,bracket,tree,91
gmail,Mail categories group messages of the same type for reading all at once. You can enable and disable categories in settings. Learn more,elder_zoom_heavy,co_present,"[504, 817]",504,817,72,723,1008,911,1,1,1,bracket,tree,89
gmail,Social,elder_zoom_heavy,co_present,"[266, 1018]",266,1018,204,985,885,1052,1,1,1,bracket,tree,85
gmail,Promotions,elder_zoom_heavy,co_present,"[345, 1137]",345,1137,204,1105,885,1172,1,1,1,bracket,tree,88
gmail,OK,elder_zoom_heavy,co_present,"[151, 1284]",151,1284,48,1211,252,1358,1,1,1,bracket,tree,91
gmail,Change categories,elder_zoom_heavy,co_present,"[517, 1284]",517,1284,276,1211,758,1358,1,1,1,bracket,tree,90
gmail,", , , Anthropic, , Your secure link to Claude.ai is here | 2026-07-29 13:51:10, , Sign in to Claude.ai Click the button below to finish signing in. This link expires in 10 minutes. Sign in If you didn't request this email, you can safely ignore it. Need a hand? Contact Anthropic, , ,  at 1:51 PM",elder_zoom_heavy,co_present,"[540, 1550]",540,1550,24,1409,1056,1689,1,1,1,bracket,tree,84
gmail,1:51 PM,elder_zoom_heavy,co_present,"[948, 1492]",948,1492,864,1468,1008,1513,1,1,1,bracket,tree,91
gmail,Your secure link to Claude.ai is here | 2026-07-29 13:51:10,elder_zoom_heavy,co_present,"[576, 1555]",576,1555,240,1526,912,1579,1,1,1,bracket,tree,89
gmail,", , , Anthropic, , Your secure link to Claude.ai is here | 2026-07-29 12:26:58, , Sign in to Claude.ai Click the button below to finish signing in. This link expires in 10 minutes. Sign in If you didn't request this email, you can safely ignore it. Need a hand? Contact Anthropic, , ,  at 12:26 PM",elder_zoom_heavy,co_present,"[540, 1836]",540,1836,24,1695,1056,1975,1,1,1,bracket,tree,81
gmail,12:26 PM,elder_zoom_heavy,co_present,"[936, 1772]",936,1772,841,1754,1008,1799,1,1,1,bracket,tree,91
gmail,Your secure link to Claude.ai is here | 2026-07-29 12:26:58,elder_zoom_heavy,co_present,"[576, 1838]",576,1838,240,1812,912,1865,1,1,1,bracket,tree,88
gmail,"Unread, , , Claude Team, , Welcome to Claude Code, , Ship your first commit in 5 minutes. ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏, , ,  on Jul 28",elder_zoom_heavy,co_present,"[540, 2121]",540,2121,24,1981,1056,2261,1,1,1,bracket,tree,65
gmail,Claude Team,elder_zoom_heavy,co_present,"[375, 2059]",375,2059,240,2029,833,2089,1,1,1,bracket,tree,91
gmail,Welcome to Claude Code,elder_zoom_heavy,co_present,"[576, 2186]",576,2186,240,2098,912,2151,0,1,0,bracket,tree,76
gmail,Ship your first commit in 5 minutes. ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏,elder_zoom_heavy,co_present,"[576, 2124]",576,2124,240,2160,912,2213,0,1,0,bracket,tree,89
gmail,", , , Anthropic, , Claude.ai의 보안 링크가 도착했습니다 | 2026-07-28 14:51:39, , Claude.ai에 로그인 아래 버튼을 클릭하여 로그인을 완료하세요. 이 링크는 10분 후에 만료됩니다. 로그인 이 이메일을 요청하지 않으셨다면 무시하셔도 됩니다. 도움이 필요하신가요? Anthropic 지원팀에 문의하세요. Anthropic, PBC 548 Market St, PMB 90375, San Francisco, CA 94104 도움말 · 개인정보, , ,  on Jul 28",elder_zoom_heavy,off_screen,,,,,,,,,0,,,tree,0
gmail,Claude.ai의 보안 링크가 도착했습니다 | 2026-07-28 14:51:39,elder_zoom_heavy,off_screen,,,,,,,,,0,,,tree,0
gmail,"Claude.ai에 로그인 아래 버튼을 클릭하여 로그인을 완료하세요. 이 링크는 10분 후에 만료됩니다. 로그인 이 이메일을 요청하지 않으셨다면 무시하셔도 됩니다. 도움이 필요하신가요? Anthropic 지원팀에 문의하세요. Anthropic, PBC 548 Market St, PMB 90375, San Francisco, CA 94104 도움말 · 개인정보",elder_zoom_heavy,off_screen,,,,,,,,,0,,,tree,0
gmail,Compose,elder_zoom_heavy,co_present,"[804, 1920]",804,1920,600,1836,1008,2004,1,1,1,bracket,tree,90
gmail,Primary,elder_combo_max,co_present,"[180, 310]",180,310,52,259,323,365,1,1,1,bracket,tree,62
gmail,Tap a sender image to select that conversation.,elder_combo_max,co_present,"[441, 766]",441,766,260,380,621,1055,1,1,1,bracket,tree,58
gmail,Dismiss,elder_combo_max,co_present,"[822, 714]",822,714,637,610,1002,825,1,1,1,bracket,tree,62
gmail,Welcome to your new Inbox,elder_combo_max,co_present,"[467, 1240]",467,1240,78,1136,1002,1350,1,1,1,bracket,tree,62
gmail,Mail categories group messages of the same type for reading all at once. You can enable and disable categories in settings. Learn more,elder_combo_max,co_present,"[539, 1679]",539,1679,78,1363,1002,1984,1,1,1,bracket,tree,58
gmail,Social,elder_combo_max,co_present,"[461, 321]",461,321,221,2042,869,2160,0,1,0,bracket,tree,40
gmail,Promotions,elder_combo_max,off_frame,,,,221,2172,869,2255,,0,,,tree,0
gmail,OK,elder_combo_max,off_screen,,,,,,,,,0,,,tree,0
gmail,Change categories,elder_combo_max,off_screen,,,,,,,,,0,,,tree,0
gmail,", , , Anthropic, , Your secure link to Claude.ai is here | 2026-07-29 13:51:10, , Sign in to Claude.ai Click the button below to finish signing in. This link expires in 10 minutes. Sign in If you didn't request this email, you can safely ignore it. Need a hand? Contact Anthropic, , ,  at 1:51 PM",elder_combo_max,off_screen,,,,,,,,,0,,,tree,0
gmail,1:51 PM,elder_combo_max,off_screen,,,,,,,,,0,,,tree,0
gmail,Your secure link to Claude.ai is here | 2026-07-29 13:51:10,elder_combo_max,off_screen,,,,,,,,,0,,,tree,0
gmail,", , , Anthropic, , Your secure link to Claude.ai is here | 2026-07-29 12:26:58, , Sign in to Claude.ai Click the button below to finish signing in. This link expires in 10 minutes. Sign in If you didn't request this email, you can safely ignore it. Need a hand? Contact Anthropic, , ,  at 12:26 PM",elder_combo_max,off_screen,,,,,,,,,0,,,tree,0
gmail,12:26 PM,elder_combo_max,off_screen,,,,,,,,,0,,,tree,0
gmail,Your secure link to Claude.ai is here | 2026-07-29 12:26:58,elder_combo_max,off_screen,,,,,,,,,0,,,tree,0
gmail,"Unread, , , Claude Team, , Welcome to Claude Code, , Ship your first commit in 5 minutes. ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏, , ,  on Jul 28",elder_combo_max,off_screen,,,,,,,,,0,,,tree,0
gmail,Claude Team,elder_combo_max,off_screen,,,,,,,,,0,,,tree,0
gmail,Welcome to Claude Code,elder_combo_max,off_screen,,,,,,,,,0,,,tree,0
gmail,Ship your first commit in 5 minutes. ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏,elder_combo_max,off_screen,,,,,,,,,0,,,tree,0
gmail,", , , Anthropic, , Claude.ai의 보안 링크가 도착했습니다 | 2026-07-28 14:51:39, , Claude.ai에 로그인 아래 버튼을 클릭하여 로그인을 완료하세요. 이 링크는 10분 후에 만료됩니다. 로그인 이 이메일을 요청하지 않으셨다면 무시하셔도 됩니다. 도움이 필요하신가요? Anthropic 지원팀에 문의하세요. Anthropic, PBC 548 Market St, PMB 90375, San Francisco, CA 94104 도움말 · 개인정보, , ,  on Jul 28",elder_combo_max,off_screen,,,,,,,,,0,,,tree,0
gmail,Claude.ai의 보안 링크가 도착했습니다 | 2026-07-28 14:51:39,elder_combo_max,off_screen,,,,,,,,,0,,,tree,0
gmail,"Claude.ai에 로그인 아래 버튼을 클릭하여 로그인을 완료하세요. 이 링크는 10분 후에 만료됩니다. 로그인 이 이메일을 요청하지 않으셨다면 무시하셔도 됩니다. 도움이 필요하신가요? Anthropic 지원팀에 문의하세요. Anthropic, PBC 548 Market St, PMB 90375, San Francisco, CA 94104 도움말 · 개인정보",elder_combo_max,off_screen,,,,,,,,,0,,,tree,0
gmail,Compose,elder_combo_max,co_present,"[724, 1870]",724,1870,446,1770,1002,1969,1,1,1,bracket,tree,61
gmail,Primary,elder_combo_mid,co_present,"[165, 294]",165,294,48,241,290,336,1,1,1,bracket,tree,73
gmail,Tap a sender image to select that conversation.,elder_combo_mid,co_present,"[448, 568]",448,568,240,351,665,795,1,1,1,bracket,tree,70
gmail,Dismiss,elder_combo_mid,co_present,"[846, 570]",846,570,680,475,1008,670,1,1,1,bracket,tree,73
gmail,Welcome to your new Inbox,elder_combo_mid,co_present,"[515, 920]",515,920,72,870,1008,973,1,1,1,bracket,tree,70
gmail,Mail categories group messages of the same type for reading all at once. You can enable and disable categories in settings. Learn more,elder_combo_mid,co_present,"[540, 1223]",540,1223,72,985,1008,1452,1,1,1,bracket,tree,70
gmail,Social,elder_combo_mid,co_present,"[301, 1558]",301,1558,204,1507,885,1612,1,1,1,bracket,tree,70
gmail,Promotions,elder_combo_mid,co_present,"[397, 1678]",397,1678,204,1627,885,1732,1,1,1,bracket,tree,71
gmail,OK,elder_combo_mid,co_present,"[150, 1842]",150,1842,48,1752,252,1935,1,1,1,bracket,tree,73
gmail,Change categories,elder_combo_mid,co_present,"[604, 1840]",604,1840,276,1752,978,1935,1,1,1,bracket,tree,69
gmail,", , , Anthropic, , Your secure link to Claude.ai is here | 2026-07-29 13:51:10, , Sign in to Claude.ai Click the button below to finish signing in. This link expires in 10 minutes. Sign in If you didn't request this email, you can safely ignore it. Need a hand? Contact Anthropic, , ,  at 1:51 PM",elder_combo_mid,co_present,"[540, 2140]",540,2140,24,1986,1056,2268,1,1,1,bracket,tree,49
gmail,1:51 PM,elder_combo_mid,co_present,"[978, 2077]",978,2077,804,2049,1008,2116,1,1,1,bracket,tree,68
gmail,Your secure link to Claude.ai is here | 2026-07-29 13:51:10,elder_combo_mid,co_present,"[522, 2140]",522,2140,240,2130,912,2213,1,1,1,bracket,tree,58
gmail,", , , Anthropic, , Your secure link to Claude.ai is here | 2026-07-29 12:26:58, , Sign in to Claude.ai Click the button below to finish signing in. This link expires in 10 minutes. Sign in If you didn't request this email, you can safely ignore it. Need a hand? Contact Anthropic, , ,  at 12:26 PM",elder_combo_mid,off_screen,,,,,,,,,0,,,tree,0
gmail,12:26 PM,elder_combo_mid,off_screen,,,,,,,,,0,,,tree,0
gmail,Your secure link to Claude.ai is here | 2026-07-29 12:26:58,elder_combo_mid,off_screen,,,,,,,,,0,,,tree,0
gmail,"Unread, , , Claude Team, , Welcome to Claude Code, , Ship your first commit in 5 minutes. ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏, , ,  on Jul 28",elder_combo_mid,off_screen,,,,,,,,,0,,,tree,0
gmail,Claude Team,elder_combo_mid,off_screen,,,,,,,,,0,,,tree,0
gmail,Welcome to Claude Code,elder_combo_mid,off_screen,,,,,,,,,0,,,tree,0
gmail,Ship your first commit in 5 minutes. ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏,elder_combo_mid,off_screen,,,,,,,,,0,,,tree,0
gmail,", , , Anthropic, , Claude.ai의 보안 링크가 도착했습니다 | 2026-07-28 14:51:39, , Claude.ai에 로그인 아래 버튼을 클릭하여 로그인을 완료하세요. 이 링크는 10분 후에 만료됩니다. 로그인 이 이메일을 요청하지 않으셨다면 무시하셔도 됩니다. 도움이 필요하신가요? Anthropic 지원팀에 문의하세요. Anthropic, PBC 548 Market St, PMB 90375, San Francisco, CA 94104 도움말 · 개인정보, , ,  on Jul 28",elder_combo_mid,off_screen,,,,,,,,,0,,,tree,0
